,Unnamed: 0,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban
5153,7078,0.0,1900-01-01 11:10:00,1900-01-01 11:15:00,0,0,0,23,4.4,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0
5154,7079,1.0,1900-01-01 09:20:00,1900-01-01 09:25:00,3,0,0,30,2.3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5155,7080,1.0,1900-01-01 19:15:00,1900-01-01 19:20:00,4,0,0,34,16.0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1
5156,7082,0.0,1900-01-01 10:40:00,1900-01-01 10:45:00,2,0,0,21,4.4,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0
5157,7084,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,6,1,0,22,41.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5158,7085,1.0,1900-01-01 16:55:00,1900-01-01 17:00:00,3,0,0,19,12.1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
5159,7086,1.0,1900-01-01 20:10:00,1900-01-01 20:15:00,5,1,0,27,13.0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0
5160,7088,1.0,1900-01-01 08:10:00,1900-01-01 08:25:00,6,1,0,19,3.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
5161,7089,1.0,1900-01-01 11:40:00,1900-01-01 11:55:00,6,1,0,32,2.4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
5162,7090,1.0,1900-01-01 11:35:00,1900-01-01 11:50:00,5,1,0,29,4.2,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0
5163,7091,0.0,1900-01-01 19:00:00,1900-01-01 19:10:00,1,0,0,27,12.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5164,7092,2.0,1900-01-01 19:15:00,1900-01-01 19:25:00,5,1,0,32,12.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5165,7093,1.0,1900-01-01 23:45:00,1900-01-01 23:50:00,2,0,0,20,24.8,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0
5166,7095,0.0,1900-01-01 16:35:00,1900-01-01 16:50:00,1,0,0,25,11.3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
5167,7096,0.0,1900-01-01 16:55:00,1900-01-01 17:05:00,4,0,0,22,8.8,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0
5168,7097,0.0,1900-01-01 23:15:00,1900-01-01 23:25:00,3,0,0,14,13.6,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1
5169,7098,1.0,1900-01-01 22:30:00,1900-01-01 22:35:00,3,0,0,18,14.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5170,7099,0.0,1900-01-01 17:25:00,1900-01-01 17:35:00,5,1,0,19,10.4,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0
5171,7101,0.0,1900-01-01 17:15:00,1900-01-01 17:20:00,6,1,0,42,22.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5172,7102,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,0,0,0,32,21.4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
5173,7104,1.0,1900-01-01 15:40:00,1900-01-01 15:50:00,5,1,0,23,12.7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5174,7105,0.0,1900-01-01 11:00:00,1900-01-01 11:05:00,3,0,0,25,6.7,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
5175,7106,1.0,1900-01-01 09:20:00,1900-01-01 09:30:00,1,0,0,32,2.2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5176,7107,1.0,1900-01-01 18:35:00,1900-01-01 18:40:00,2,0,0,34,9.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5177,7109,1.0,1900-01-01 11:25:00,1900-01-01 11:40:00,3,0,0,29,2.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5178,7111,2.0,1900-01-01 18:55:00,1900-01-01 19:10:00,3,0,0,32,24.8,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
5179,7112,2.0,1900-01-01 21:35:00,1900-01-01 21:50:00,4,0,0,38,12.7,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0
5180,7113,1.0,1900-01-01 23:10:00,1900-01-01 23:20:00,0,0,0,13,14.8,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
5181,7114,0.0,1900-01-01 10:45:00,1900-01-01 10:55:00,0,0,0,13,4.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
5182,7115,0.0,1900-01-01 20:40:00,1900-01-01 20:55:00,5,1,0,19,12.2,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1
5183,7116,0.0,1900-01-01 23:40:00,1900-01-01 23:50:00,6,1,0,25,17.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5184,7117,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,6,1,0,41,23.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5185,7118,1.0,1900-01-01 21:50:00,1900-01-01 22:05:00,5,1,0,24,11.8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5186,7120,1.0,1900-01-01 12:00:00,1900-01-01 12:10:00,5,1,0,17,6.1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5187,7121,1.0,1900-01-01 18:55:00,1900-01-01 19:05:00,0,0,0,44,25.2,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,0
5188,7123,1.0,1900-01-01 19:40:00,1900-01-01 19:45:00,3,0,0,25,10.4,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1
5189,7124,0.0,1900-01-01 09:40:00,1900-01-01 09:45:00,3,0,0,17,2.8,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0
5190,7125,0.0,1900-01-01 10:45:00,1900-01-01 10:55:00,3,0,0,13,5.2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5191,7126,0.0,1900-01-01 22:25:00,1900-01-01 22:30:00,4,0,0,17,22.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
5192,7128,1.0,1900-01-01 09:30:00,1900-01-01 09:35:00,5,1,0,21,5.2,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
5193,7130,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,6,1,0,29,15.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
5194,7131,1.0,1900-01-01 22:35:00,1900-01-01 22:45:00,0,0,0,12,31.1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5195,7132,0.0,1900-01-01 09:15:00,1900-01-01 09:25:00,1,0,0,11,2.7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5196,7134,0.0,1900-01-01 15:10:00,1900-01-01 15:15:00,6,1,0,22,11.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5197,7135,1.0,1900-01-01 14:50:00,1900-01-01 15:05:00,1,0,0,54,8.6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
5198,7136,0.0,1900-01-01 09:50:00,1900-01-01 10:00:00,6,1,0,12,2.6,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
5199,7137,1.0,1900-01-01 17:45:00,1900-01-01 18:00:00,6,1,0,48,19.6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
5200,7138,1.0,1900-01-01 15:30:00,1900-01-01 15:45:00,5,1,0,28,14.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5201,7139,1.0,1900-01-01 22:30:00,1900-01-01 22:35:00,6,1,0,17,9.9,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5202,7140,1.0,1900-01-01 09:35:00,1900-01-01 09:45:00,3,0,0,20,4.3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1
5203,7141,1.0,1900-01-01 23:55:00,1900-01-01 00:05:00,2,0,0,14,9.6,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1
5204,7142,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,4,0,0,39,19.6,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
5205,7144,1.0,1900-01-01 19:20:00,1900-01-01 19:25:00,6,1,0,22,11.9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5206,7145,1.0,1900-01-01 10:35:00,1900-01-01 10:40:00,2,0,0,20,6.8,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0
5207,7147,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,3,0,0,17,12.4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
5208,7148,0.0,1900-01-01 18:45:00,1900-01-01 18:50:00,2,0,0,34,18.6,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
5209,7149,1.0,1900-01-01 18:00:00,1900-01-01 18:10:00,0,0,0,30,13.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5210,7150,1.0,1900-01-01 21:10:00,1900-01-01 21:20:00,4,0,0,23,18.3,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1
5211,7151,1.0,1900-01-01 18:40:00,1900-01-01 18:50:00,3,0,0,18,9.6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
5212,7153,1.0,1900-01-01 15:50:00,1900-01-01 16:05:00,3,0,0,23,10.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
5213,7154,0.0,1900-01-01 14:55:00,1900-01-01 15:10:00,5,1,0,39,8.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5214,7155,1.0,1900-01-01 11:15:00,1900-01-01 11:20:00,3,0,0,18,2.6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5215,7156,0.0,1900-01-01 23:25:00,1900-01-01 23:35:00,1,0,0,15,6.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5216,7157,1.0,1900-01-01 21:45:00,1900-01-01 22:00:00,0,0,0,31,9.8,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
5217,7158,1.0,1900-01-01 08:30:00,1900-01-01 08:35:00,0,0,0,20,1.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
5218,7159,1.0,1900-01-01 21:10:00,1900-01-01 21:25:00,4,0,0,42,17.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5219,7161,1.0,1900-01-01 18:00:00,1900-01-01 18:05:00,1,0,0,23,12.4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
5220,7162,0.0,1900-01-01 17:30:00,1900-01-01 17:35:00,3,0,0,29,13.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
5221,7163,1.0,1900-01-01 19:40:00,1900-01-01 19:45:00,3,0,0,27,34.4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5222,7165,1.0,1900-01-01 10:50:00,1900-01-01 11:00:00,1,0,0,28,2.8,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
5223,7167,2.0,1900-01-01 22:00:00,1900-01-01 22:10:00,3,0,0,43,14.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5224,7169,1.0,1900-01-01 18:00:00,1900-01-01 18:15:00,5,1,0,10,8.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5225,7170,1.0,1900-01-01 23:30:00,1900-01-01 23:35:00,4,0,0,28,24.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5226,7174,1.0,1900-01-01 10:35:00,1900-01-01 10:45:00,0,0,0,28,3.9,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5227,7175,1.0,1900-01-01 13:10:00,1900-01-01 13:20:00,1,0,0,44,14.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5228,7176,0.0,1900-01-01 23:10:00,1900-01-01 23:20:00,0,0,0,13,6.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5229,7178,1.0,1900-01-01 14:40:00,1900-01-01 14:45:00,1,0,0,23,8.2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
5230,7179,1.0,1900-01-01 11:50:00,1900-01-01 12:05:00,2,0,0,28,5.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5231,7180,1.0,1900-01-01 20:10:00,1900-01-01 20:25:00,1,0,0,34,15.4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5232,7181,0.0,1900-01-01 14:55:00,1900-01-01 15:10:00,1,0,0,31,8.6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5233,7182,1.0,1900-01-01 19:45:00,1900-01-01 20:00:00,0,0,0,16,12.8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5234,7183,1.0,1900-01-01 20:20:00,1900-01-01 20:35:00,2,0,0,20,23.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5235,7184,1.0,1900-01-01 12:25:00,1900-01-01 12:40:00,6,1,0,32,15.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5236,7185,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,2,0,0,34,11.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
5237,7186,0.0,1900-01-01 09:25:00,1900-01-01 09:30:00,0,0,0,18,2.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
5238,7187,1.0,1900-01-01 11:55:00,1900-01-01 12:10:00,3,0,0,32,4.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5239,7189,0.0,1900-01-01 17:15:00,1900-01-01 17:20:00,3,0,0,18,18.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
5240,7190,1.0,1900-01-01 08:40:00,1900-01-01 08:45:00,3,0,0,21,6.6,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0
5241,7194,1.0,1900-01-01 20:15:00,1900-01-01 20:20:00,2,0,0,23,34.7,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
5242,7195,0.0,1900-01-01 18:55:00,1900-01-01 19:05:00,4,0,0,32,25.6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
5243,7196,1.0,1900-01-01 17:40:00,1900-01-01 17:55:00,3,0,0,28,16.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
5244,7198,1.0,1900-01-01 17:25:00,1900-01-01 17:35:00,2,0,0,38,15.3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
5245,7199,1.0,1900-01-01 20:30:00,1900-01-01 20:40:00,0,0,0,27,39.0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0
5246,7200,1.0,1900-01-01 17:55:00,1900-01-01 18:00:00,3,0,0,22,10.7,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
5247,7201,1.0,1900-01-01 20:50:00,1900-01-01 21:00:00,5,1,0,32,7.4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
5248,7202,0.0,1900-01-01 22:45:00,1900-01-01 23:00:00,6,1,0,19,16.9,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0
5249,7203,0.0,1900-01-01 08:25:00,1900-01-01 08:30:00,3,0,0,16,2.4,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
5250,7204,1.0,1900-01-01 16:20:00,1900-01-01 16:35:00,6,1,0,25,7.7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
5251,7205,1.0,1900-01-01 22:30:00,1900-01-01 22:40:00,3,0,0,24,12.6,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
5252,7206,1.0,1900-01-01 17:55:00,1900-01-01 18:10:00,5,1,0,31,26.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5253,7208,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,2,0,0,21,17.9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5254,7210,1.0,1900-01-01 21:40:00,1900-01-01 21:45:00,4,0,0,15,25.2,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
5255,7211,1.0,1900-01-01 20:30:00,1900-01-01 20:40:00,2,0,0,43,25.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
5256,7212,1.0,1900-01-01 14:00:00,1900-01-01 14:10:00,0,0,0,17,11.7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5257,7213,1.0,1900-01-01 22:15:00,1900-01-01 22:30:00,5,1,0,31,14.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
5258,7214,1.0,1900-01-01 20:30:00,1900-01-01 20:35:00,0,0,0,30,21.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5259,7215,1.0,1900-01-01 21:45:00,1900-01-01 22:00:00,3,0,0,46,19.6,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5260,7216,2.0,1900-01-01 20:35:00,1900-01-01 20:45:00,0,0,0,36,28.7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5261,7217,1.0,1900-01-01 08:25:00,1900-01-01 08:40:00,1,0,0,25,2.2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
5262,7219,1.0,1900-01-01 18:40:00,1900-01-01 18:50:00,6,1,0,30,15.4,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
5263,7220,0.0,1900-01-01 08:25:00,1900-01-01 08:30:00,3,0,0,23,9.7,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
5264,7221,1.0,1900-01-01 21:15:00,1900-01-01 21:20:00,0,0,0,34,7.2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5265,7223,1.0,1900-01-01 21:55:00,1900-01-01 22:10:00,1,0,0,24,9.7,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0
5266,7224,1.0,1900-01-01 18:20:00,1900-01-01 18:35:00,0,0,0,43,25.8,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
5267,7227,1.0,1900-01-01 18:20:00,1900-01-01 18:30:00,5,1,0,18,11.9,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0
5268,7229,1.0,1900-01-01 11:00:00,1900-01-01 11:15:00,3,0,0,15,3.0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0
5269,7230,1.0,1900-01-01 23:45:00,1900-01-01 23:55:00,4,0,0,16,18.2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5270,7231,1.0,1900-01-01 12:00:00,1900-01-01 12:05:00,1,0,0,21,4.0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1
5271,7232,1.0,1900-01-01 09:55:00,1900-01-01 10:10:00,5,1,0,18,2.4,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
5272,7233,1.0,1900-01-01 09:00:00,1900-01-01 09:10:00,4,0,0,26,5.6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
5273,7234,0.0,1900-01-01 10:45:00,1900-01-01 10:50:00,0,0,0,13,4.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5274,7235,1.0,1900-01-01 08:40:00,1900-01-01 08:55:00,1,0,0,16,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5275,7237,0.0,1900-01-01 22:00:00,1900-01-01 22:10:00,0,0,0,30,6.3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5276,7239,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,3,0,0,17,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
5277,7240,1.0,1900-01-01 17:25:00,1900-01-01 17:30:00,0,0,0,26,16.4,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0
5278,7241,1.0,1900-01-01 20:35:00,1900-01-01 20:45:00,4,0,0,40,17.7,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5279,7242,0.0,1900-01-01 23:55:00,1900-01-01 00:05:00,3,0,0,12,6.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
5280,7243,1.0,1900-01-01 16:55:00,1900-01-01 17:10:00,3,0,0,24,9.6,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
5281,7244,0.0,1900-01-01 23:15:00,1900-01-01 23:20:00,4,0,0,23,12.8,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
5282,7246,1.0,1900-01-01 10:35:00,1900-01-01 10:40:00,1,0,0,18,4.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
5283,7247,2.0,1900-01-01 19:20:00,1900-01-01 19:30:00,6,1,0,53,35.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5284,7248,1.0,1900-01-01 13:00:00,1900-01-01 13:05:00,6,1,0,27,7.1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5285,7250,0.0,1900-01-01 21:00:00,1900-01-01 21:10:00,4,0,0,39,31.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
5286,7252,1.0,1900-01-01 21:40:00,1900-01-01 21:45:00,2,0,0,27,17.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5287,7253,1.0,1900-01-01 21:15:00,1900-01-01 21:20:00,1,0,0,30,10.4,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
5288,7255,1.0,1900-01-01 23:40:00,1900-01-01 23:45:00,2,0,0,21,17.3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
5289,7257,1.0,1900-01-01 20:40:00,1900-01-01 20:45:00,2,0,0,27,30.2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5290,7258,0.0,1900-01-01 18:10:00,1900-01-01 18:15:00,4,0,0,19,12.0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
5291,7259,1.0,1900-01-01 23:00:00,1900-01-01 23:15:00,0,0,0,28,10.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
5292,7260,1.0,1900-01-01 22:15:00,1900-01-01 22:20:00,0,0,0,20,6.4,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1
5293,7263,1.0,1900-01-01 15:25:00,1900-01-01 15:30:00,2,0,0,28,7.3,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0
5294,7264,1.0,1900-01-01 00:00:00,1900-01-01 00:05:00,2,0,0,43,17.9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5295,7265,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,1,0,0,31,13.6,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5296,7266,1.0,1900-01-01 20:00:00,1900-01-01 20:10:00,2,0,0,27,12.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
5297,7267,0.0,1900-01-01 00:00:00,1900-01-01 00:10:00,3,0,0,16,16.0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0
5298,7268,1.0,1900-01-01 18:55:00,1900-01-01 19:05:00,1,0,0,26,15.7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5299,7270,1.0,1900-01-01 19:55:00,1900-01-01 20:05:00,4,0,0,33,16.7,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1
5300,7272,1.0,1900-01-01 17:40:00,1900-01-01 17:50:00,1,0,0,29,15.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
