,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,식사
1048,1.0,1900-01-01 23:50:00,1900-01-01 00:00:00,6,1,0,17,9.2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,23,no식사,0
1049,1.0,1900-01-01 11:40:00,1900-01-01 11:45:00,2,0,0,30,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,식사,1
1050,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,5,1,0,21,5.3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,8,no식사,0
1051,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,3,0,0,24,23.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,식사,1
1052,1.0,1900-01-01 21:35:00,1900-01-01 21:40:00,5,1,0,43,23.4,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
1053,1.0,1900-01-01 10:30:00,1900-01-01 10:40:00,1,0,0,21,4.2,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,10,no식사,0
1054,1.0,1900-01-01 22:20:00,1900-01-01 22:25:00,1,0,0,20,10.6,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,22,no식사,0
1055,1.0,1900-01-01 15:15:00,1900-01-01 15:30:00,3,0,0,29,6.7,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,15,no식사,0
1056,1.0,1900-01-01 21:45:00,1900-01-01 21:55:00,4,0,0,43,14.9,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,21,식사,1
1057,1.0,1900-01-01 22:50:00,1900-01-01 23:00:00,3,0,0,23,18.3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
1058,1.0,1900-01-01 09:35:00,1900-01-01 09:50:00,3,0,0,21,6.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,9,no식사,0
1059,1.0,1900-01-01 11:40:00,1900-01-01 11:55:00,2,0,0,25,2.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
1060,1.0,1900-01-01 20:15:00,1900-01-01 20:30:00,0,0,0,37,24.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,20,식사,1
1061,1.0,1900-01-01 22:10:00,1900-01-01 22:20:00,2,0,0,20,28.0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,22,no식사,0
1062,1.0,1900-01-01 09:55:00,1900-01-01 10:05:00,0,0,0,10,4.9,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,9,no식사,0
1063,1.0,1900-01-01 21:35:00,1900-01-01 21:45:00,6,1,0,27,13.2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,21,식사,1
1064,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,4,0,0,32,20.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19,식사,1
1065,1.0,1900-01-01 18:00:00,1900-01-01 18:10:00,2,0,0,39,16.7,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,18,식사,1
1066,1.0,1900-01-01 23:55:00,1900-01-01 00:00:00,0,0,0,19,26.8,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,23,no식사,0
1067,2.0,1900-01-01 19:40:00,1900-01-01 19:55:00,3,0,0,38,13.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,19,식사,1
1068,2.0,1900-01-01 20:35:00,1900-01-01 20:40:00,4,0,1,44,24.9,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,20,식사,1
1069,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,0,0,0,39,17.8,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
1070,1.0,1900-01-01 23:35:00,1900-01-01 23:45:00,2,0,0,17,11.2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,no식사,0
1071,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,4,0,1,24,24.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,19,식사,1
1072,1.0,1900-01-01 17:30:00,1900-01-01 17:40:00,5,1,0,28,11.2,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,17,식사,1
1073,1.0,1900-01-01 21:00:00,1900-01-01 21:05:00,4,0,0,30,14.7,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,21,식사,1
1074,1.0,1900-01-01 19:20:00,1900-01-01 19:35:00,2,0,0,30,19.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,19,식사,1
1075,1.0,1900-01-01 08:30:00,1900-01-01 08:35:00,3,0,0,24,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,8,no식사,0
1076,1.0,1900-01-01 17:40:00,1900-01-01 17:50:00,3,0,0,25,15.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,17,식사,1
1077,1.0,1900-01-01 20:00:00,1900-01-01 20:15:00,4,0,0,41,17.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20,식사,1
1078,1.0,1900-01-01 17:45:00,1900-01-01 17:50:00,0,0,0,15,23.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,17,식사,1
1079,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,6,1,0,15,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8,no식사,0
1080,2.0,1900-01-01 17:15:00,1900-01-01 17:20:00,0,0,0,41,24.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,17,식사,1
1081,1.0,1900-01-01 22:35:00,1900-01-01 22:50:00,6,1,0,43,35.6,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
1082,1.0,1900-01-01 22:10:00,1900-01-01 22:25:00,6,1,0,26,15.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
1083,1.0,1900-01-01 23:50:00,1900-01-01 23:55:00,5,1,0,16,32.7,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,23,no식사,0
1084,1.0,1900-01-01 10:30:00,1900-01-01 10:40:00,6,1,0,24,2.7,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,10,no식사,0
1085,1.0,1900-01-01 17:35:00,1900-01-01 17:45:00,3,0,0,24,6.6,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,17,식사,1
1086,1.0,1900-01-01 20:55:00,1900-01-01 21:00:00,2,0,0,41,22.2,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,20,식사,1
1087,1.0,1900-01-01 19:55:00,1900-01-01 20:00:00,2,0,0,23,32.9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19,식사,1
1088,1.0,1900-01-01 19:30:00,1900-01-01 19:40:00,6,1,0,33,15.5,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,19,식사,1
1089,1.0,1900-01-01 21:40:00,1900-01-01 21:55:00,2,0,0,28,22.1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
1090,1.0,1900-01-01 08:50:00,1900-01-01 09:05:00,1,0,0,14,20.2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,8,no식사,0
1091,1.0,1900-01-01 20:35:00,1900-01-01 20:50:00,1,0,0,25,10.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,식사,1
1092,1.0,1900-01-01 08:50:00,1900-01-01 09:00:00,1,0,0,16,2.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,8,no식사,0
1093,1.0,1900-01-01 23:15:00,1900-01-01 23:25:00,4,0,1,15,17.6,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,23,no식사,0
1094,1.0,1900-01-01 19:55:00,1900-01-01 20:10:00,2,0,0,29,31.0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,19,식사,1
1095,2.0,1900-01-01 19:10:00,1900-01-01 19:25:00,0,0,0,42,20.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,19,식사,1
1097,1.0,1900-01-01 19:55:00,1900-01-01 20:10:00,6,1,0,25,6.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19,식사,1
1098,1.0,1900-01-01 19:30:00,1900-01-01 19:45:00,2,0,0,24,12.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,19,식사,1
1099,1.0,1900-01-01 20:30:00,1900-01-01 20:35:00,3,0,0,23,5.6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20,식사,1
1100,1.0,1900-01-01 10:20:00,1900-01-01 10:25:00,2,0,0,11,6.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,10,no식사,0
1101,1.0,1900-01-01 20:35:00,1900-01-01 20:45:00,1,0,0,34,10.0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,20,식사,1
1102,1.0,1900-01-01 20:00:00,1900-01-01 20:15:00,5,1,0,33,9.4,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,20,식사,1
1103,2.0,1900-01-01 17:20:00,1900-01-01 17:25:00,2,0,0,36,14.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
1104,2.0,1900-01-01 17:15:00,1900-01-01 17:20:00,0,0,0,38,16.5,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,17,식사,1
1105,1.0,1900-01-01 18:30:00,1900-01-01 18:45:00,4,0,0,36,33.1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,18,식사,1
1106,1.0,1900-01-01 17:40:00,1900-01-01 17:45:00,5,1,0,31,27.7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
1107,1.0,1900-01-01 17:55:00,1900-01-01 18:05:00,4,0,0,19,22.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,17,식사,1
1108,1.0,1900-01-01 11:50:00,1900-01-01 11:55:00,1,0,0,23,5.9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11,식사,1
1109,1.0,1900-01-01 11:55:00,1900-01-01 12:00:00,5,1,0,34,4.3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,11,식사,1
1110,1.0,1900-01-01 22:20:00,1900-01-01 22:35:00,3,0,0,34,15.4,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
1111,1.0,1900-01-01 19:15:00,1900-01-01 19:30:00,0,0,0,19,17.4,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,19,식사,1
1112,1.0,1900-01-01 23:45:00,1900-01-01 23:50:00,2,0,0,30,18.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,23,no식사,0
1113,1.0,1900-01-01 21:25:00,1900-01-01 21:30:00,5,1,0,21,11.4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,21,식사,1
1114,1.0,1900-01-01 16:30:00,1900-01-01 16:45:00,0,0,0,16,17.2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,16,no식사,0
1115,1.0,1900-01-01 21:40:00,1900-01-01 21:50:00,3,0,0,52,23.2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
1116,1.0,1900-01-01 20:15:00,1900-01-01 20:20:00,4,0,0,34,19.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,20,식사,1
1117,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,2,0,0,17,19.4,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,18,식사,1
1118,2.0,1900-01-01 22:00:00,1900-01-01 22:15:00,2,0,0,40,26.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,22,no식사,0
1119,1.0,1900-01-01 10:00:00,1900-01-01 10:05:00,0,0,0,16,1.8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,10,no식사,0
1120,1.0,1900-01-01 19:50:00,1900-01-01 19:55:00,6,1,0,34,13.6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,19,식사,1
1121,1.0,1900-01-01 13:40:00,1900-01-01 13:45:00,3,0,0,13,12.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,13,식사,1
1122,1.0,1900-01-01 17:15:00,1900-01-01 17:30:00,2,0,0,27,15.9,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,17,식사,1
1123,1.0,1900-01-01 22:55:00,1900-01-01 23:00:00,5,1,0,34,16.2,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
1124,1.0,1900-01-01 17:15:00,1900-01-01 17:30:00,6,1,0,21,21.3,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,17,식사,1
1125,2.0,1900-01-01 19:55:00,1900-01-01 20:10:00,0,0,0,46,17.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,19,식사,1
1126,1.0,1900-01-01 09:25:00,1900-01-01 09:35:00,2,0,0,19,1.9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9,no식사,0
1127,1.0,1900-01-01 17:20:00,1900-01-01 17:25:00,4,0,0,29,14.6,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
1128,2.0,1900-01-01 18:20:00,1900-01-01 18:25:00,3,0,0,45,37.9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
1129,1.0,1900-01-01 18:10:00,1900-01-01 18:15:00,3,0,0,39,15.6,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,18,식사,1
1130,1.0,1900-01-01 19:50:00,1900-01-01 19:55:00,0,0,0,27,6.2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
1131,1.0,1900-01-01 00:00:00,1900-01-01 00:10:00,2,0,0,32,15.8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,no식사,0
1132,1.0,1900-01-01 10:35:00,1900-01-01 10:50:00,5,1,0,22,7.8,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,10,no식사,0
1133,3.0,1900-01-01 21:25:00,1900-01-01 21:35:00,2,0,0,48,28.7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,21,식사,1
1134,1.0,1900-01-01 21:40:00,1900-01-01 21:55:00,6,1,0,27,13.4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21,식사,1
1135,1.0,1900-01-01 22:00:00,1900-01-01 22:10:00,3,0,0,40,27.3,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
1136,1.0,1900-01-01 18:40:00,1900-01-01 18:55:00,3,0,0,24,10.6,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,18,식사,1
1137,2.0,1900-01-01 20:40:00,1900-01-01 20:50:00,0,0,0,44,28.1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,20,식사,1
1138,2.0,1900-01-01 20:00:00,1900-01-01 20:10:00,6,1,0,36,23.6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,20,식사,1
1139,1.0,1900-01-01 18:20:00,1900-01-01 18:35:00,4,0,1,24,14.2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,18,식사,1
1140,1.0,1900-01-01 22:45:00,1900-01-01 23:00:00,0,0,0,30,18.0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,22,no식사,0
1141,1.0,1900-01-01 11:35:00,1900-01-01 11:40:00,5,1,0,30,5.8,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,11,식사,1
1142,2.0,1900-01-01 22:40:00,1900-01-01 22:50:00,4,0,0,40,16.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,22,no식사,0
1143,1.0,1900-01-01 21:35:00,1900-01-01 21:40:00,2,0,0,26,12.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
1144,1.0,1900-01-01 12:55:00,1900-01-01 13:00:00,6,1,0,30,8.5,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,12,식사,1
1145,1.0,1900-01-01 10:55:00,1900-01-01 11:00:00,0,0,0,25,6.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,10,no식사,0
1146,1.0,1900-01-01 17:00:00,1900-01-01 17:05:00,3,0,0,16,9.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
1147,1.0,1900-01-01 08:35:00,1900-01-01 08:50:00,3,0,0,26,3.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
1148,1.0,1900-01-01 19:50:00,1900-01-01 20:00:00,0,0,0,43,20.8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
1149,1.0,1900-01-01 17:20:00,1900-01-01 17:30:00,6,1,0,37,17.1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,17,식사,1
1150,1.0,1900-01-01 10:25:00,1900-01-01 10:30:00,1,0,0,27,4.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,10,no식사,0
1151,2.0,1900-01-01 11:50:00,1900-01-01 12:05:00,2,0,0,42,3.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,11,식사,1
1152,1.0,1900-01-01 08:40:00,1900-01-01 08:45:00,1,0,0,24,2.8,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8,no식사,0
1153,1.0,1900-01-01 12:00:00,1900-01-01 12:10:00,1,0,0,26,10.7,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,12,식사,1
1154,1.0,1900-01-01 10:00:00,1900-01-01 10:05:00,6,1,0,20,2.9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,no식사,0
1155,1.0,1900-01-01 21:10:00,1900-01-01 21:15:00,5,1,0,32,13.6,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,21,식사,1
1156,1.0,1900-01-01 09:10:00,1900-01-01 09:15:00,1,0,0,17,6.7,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,9,no식사,0
1157,1.0,1900-01-01 11:35:00,1900-01-01 11:45:00,3,0,0,25,4.7,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
1158,1.0,1900-01-01 15:25:00,1900-01-01 15:40:00,3,0,0,21,15.9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,15,no식사,0
1159,1.0,1900-01-01 18:40:00,1900-01-01 18:45:00,2,0,0,28,6.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,식사,1
1160,1.0,1900-01-01 23:45:00,1900-01-01 00:00:00,3,0,0,16,9.6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,23,no식사,0
1161,1.0,1900-01-01 19:40:00,1900-01-01 19:50:00,0,0,0,33,27.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,식사,1
1162,1.0,1900-01-01 08:55:00,1900-01-01 09:00:00,3,0,0,17,5.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,8,no식사,0
1163,1.0,1900-01-01 11:10:00,1900-01-01 11:20:00,6,1,0,32,2.8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,11,식사,1
1164,1.0,1900-01-01 21:00:00,1900-01-01 21:10:00,3,0,0,26,12.5,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,21,식사,1
1165,1.0,1900-01-01 15:10:00,1900-01-01 15:20:00,3,0,0,30,14.1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,15,no식사,0
1166,1.0,1900-01-01 20:00:00,1900-01-01 20:10:00,0,0,0,26,11.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,식사,1
1167,1.0,1900-01-01 23:35:00,1900-01-01 23:50:00,1,0,0,28,14.0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,23,no식사,0
1168,1.0,1900-01-01 21:10:00,1900-01-01 21:15:00,3,0,0,17,20.5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,21,식사,1
1169,1.0,1900-01-01 18:25:00,1900-01-01 18:40:00,1,0,0,33,12.2,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,18,식사,1
1170,1.0,1900-01-01 22:55:00,1900-01-01 23:10:00,4,0,0,19,13.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,22,no식사,0
1171,1.0,1900-01-01 17:20:00,1900-01-01 17:25:00,3,0,0,36,21.6,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,17,식사,1
1172,1.0,1900-01-01 22:20:00,1900-01-01 22:25:00,6,1,0,27,13.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
1173,1.0,1900-01-01 22:40:00,1900-01-01 22:45:00,4,0,0,23,30.0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,22,no식사,0
1174,1.0,1900-01-01 18:45:00,1900-01-01 18:50:00,4,0,0,18,26.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
1175,1.0,1900-01-01 15:30:00,1900-01-01 15:40:00,3,0,0,21,9.6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,15,no식사,0
1176,1.0,1900-01-01 23:40:00,1900-01-01 23:50:00,4,0,0,15,18.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,23,no식사,0
1177,1.0,1900-01-01 22:10:00,1900-01-01 22:20:00,1,0,0,21,17.5,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,22,no식사,0
1178,1.0,1900-01-01 18:30:00,1900-01-01 18:40:00,2,0,0,34,20.4,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,18,식사,1
1179,1.0,1900-01-01 23:00:00,1900-01-01 23:05:00,4,0,1,29,30.7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,23,no식사,0
1180,1.0,1900-01-01 18:55:00,1900-01-01 19:05:00,0,0,0,22,6.6,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,18,식사,1
1181,1.0,1900-01-01 10:10:00,1900-01-01 10:20:00,1,0,0,16,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,no식사,0
1182,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,0,0,0,44,26.8,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,20,식사,1
1183,1.0,1900-01-01 09:45:00,1900-01-01 09:55:00,3,0,0,18,2.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,9,no식사,0
1184,1.0,1900-01-01 17:40:00,1900-01-01 17:55:00,6,1,0,42,17.9,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,17,식사,1
1185,1.0,1900-01-01 13:35:00,1900-01-01 13:45:00,3,0,0,30,12.0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,13,식사,1
1186,1.0,1900-01-01 09:30:00,1900-01-01 09:45:00,1,0,0,19,4.2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,no식사,0
1187,1.0,1900-01-01 17:20:00,1900-01-01 17:25:00,3,0,0,24,14.6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17,식사,1
1188,1.0,1900-01-01 00:00:00,1900-01-01 00:15:00,2,0,0,28,23.4,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,0,no식사,0
1189,1.0,1900-01-01 14:15:00,1900-01-01 14:20:00,0,0,0,32,9.4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,14,식사,1
