,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,multiple_deliveries,e_Time_Orderd,e_Time_Order_picked,weekday,weekend,holiday,Time_taken (min),distance,Weather conditions_Cloudy,Weather conditions_Fog,Weather conditions_Sandstorms,Weather conditions_Stormy,Weather conditions_Sunny,Weather conditions_Windy,Road_traffic_density_High,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Vehicle_condition,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival,City_Metropolitian,City_Semi-Urban,City_Urban,hour,time_hour,no식사,식사
624,948,948,1281,1.0,1900-01-01 08:45:00,1900-01-01 08:50:00,1,0,0,12,2.2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,8,no식사,1,0
625,949,949,1282,1.0,1900-01-01 21:55:00,1900-01-01 22:00:00,0,0,0,43,29.4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,21,식사,0,1
626,950,950,1283,1.0,1900-01-01 22:35:00,1900-01-01 22:45:00,0,0,0,28,7.6,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,22,no식사,1,0
627,951,951,1284,1.0,1900-01-01 10:30:00,1900-01-01 10:35:00,1,0,0,14,5.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,10,no식사,1,0
628,952,952,1285,1.0,1900-01-01 22:40:00,1900-01-01 22:45:00,5,1,0,32,18.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,22,no식사,1,0
629,954,954,1287,1.0,1900-01-01 09:30:00,1900-01-01 09:40:00,1,0,0,18,3.5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,9,no식사,1,0
630,955,955,1289,1.0,1900-01-01 17:35:00,1900-01-01 17:45:00,0,0,0,23,13.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,17,식사,0,1
631,956,956,1290,1.0,1900-01-01 22:25:00,1900-01-01 22:30:00,2,0,0,25,15.4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,22,no식사,1,0
632,957,957,1292,1.0,1900-01-01 23:45:00,1900-01-01 23:55:00,3,0,0,25,30.8,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,23,no식사,1,0
633,959,959,1294,1.0,1900-01-01 10:55:00,1900-01-01 11:05:00,1,0,0,11,3.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,10,no식사,1,0
634,961,961,1298,1.0,1900-01-01 14:45:00,1900-01-01 15:00:00,5,1,0,28,10.2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,14,식사,0,1
635,962,962,1299,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,2,0,0,41,21.6,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1,1,0,0,21,식사,0,1
636,963,963,1300,1.0,1900-01-01 12:45:00,1900-01-01 12:50:00,1,0,0,29,15.0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,12,식사,0,1
637,964,964,1301,1.0,1900-01-01 09:55:00,1900-01-01 10:10:00,3,0,0,29,2.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,9,no식사,1,0
638,965,965,1302,1.0,1900-01-01 08:25:00,1900-01-01 08:30:00,3,0,0,34,2.8,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
639,966,966,1303,1.0,1900-01-01 10:45:00,1900-01-01 10:55:00,1,0,0,20,10.8,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,10,no식사,1,0
640,969,969,1311,1.0,1900-01-01 21:10:00,1900-01-01 21:15:00,6,1,0,25,15.4,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,21,식사,0,1
641,970,970,1312,1.0,1900-01-01 17:30:00,1900-01-01 17:45:00,1,0,0,15,12.0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,17,식사,0,1
642,971,971,1313,1.0,1900-01-01 16:30:00,1900-01-01 16:40:00,3,0,0,18,10.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,16,no식사,1,0
643,972,972,1316,1.0,1900-01-01 13:35:00,1900-01-01 13:40:00,6,1,0,26,9.1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,13,식사,0,1
644,973,973,1320,1.0,1900-01-01 23:40:00,1900-01-01 23:55:00,0,0,0,22,9.5,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,23,no식사,1,0
645,974,974,1321,1.0,1900-01-01 10:10:00,1900-01-01 10:25:00,0,0,0,24,5.8,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,10,no식사,1,0
646,975,975,1322,1.0,1900-01-01 20:50:00,1900-01-01 20:55:00,4,0,0,48,16.9,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,20,식사,0,1
647,976,976,1323,1.0,1900-01-01 21:30:00,1900-01-01 21:35:00,4,0,0,34,20.3,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
648,977,977,1325,1.0,1900-01-01 13:40:00,1900-01-01 13:55:00,5,1,0,32,9.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,13,식사,0,1
649,978,978,1326,1.0,1900-01-01 11:45:00,1900-01-01 11:50:00,2,0,0,28,2.2,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,11,식사,0,1
650,979,979,1327,1.0,1900-01-01 11:30:00,1900-01-01 11:35:00,1,0,0,39,1.9,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,11,식사,0,1
651,980,980,1329,1.0,1900-01-01 18:45:00,1900-01-01 19:00:00,4,0,1,20,21.6,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,18,식사,0,1
652,981,981,1330,1.0,1900-01-01 23:25:00,1900-01-01 23:40:00,0,0,0,25,31.6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,23,no식사,1,0
653,982,982,1331,1.0,1900-01-01 17:15:00,1900-01-01 17:20:00,1,0,0,32,9.5,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,17,식사,0,1
654,985,985,1338,2.0,1900-01-01 20:55:00,1900-01-01 21:00:00,2,0,0,36,21.3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,20,식사,0,1
655,986,986,1340,2.0,1900-01-01 14:45:00,1900-01-01 14:55:00,1,0,0,34,14.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,14,식사,0,1
656,987,987,1341,1.0,1900-01-01 15:10:00,1900-01-01 15:15:00,3,0,0,33,10.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,15,no식사,1,0
657,988,988,1342,1.0,1900-01-01 17:40:00,1900-01-01 17:55:00,6,1,0,26,23.5,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,17,식사,0,1
658,989,989,1345,1.0,1900-01-01 17:30:00,1900-01-01 17:40:00,2,0,0,21,6.4,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,17,식사,0,1
659,990,990,1346,1.0,1900-01-01 22:15:00,1900-01-01 22:25:00,0,0,0,13,24.6,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,22,no식사,1,0
660,991,991,1347,1.0,1900-01-01 08:45:00,1900-01-01 09:00:00,6,1,0,16,2.1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,8,no식사,1,0
661,993,993,1350,1.0,1900-01-01 18:50:00,1900-01-01 18:55:00,0,0,0,15,18.4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,18,식사,0,1
662,994,994,1351,1.0,1900-01-01 08:40:00,1900-01-01 08:45:00,3,0,0,26,4.8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8,no식사,1,0
663,995,995,1352,1.0,1900-01-01 17:25:00,1900-01-01 17:30:00,1,0,0,15,7.1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,17,식사,0,1
664,996,996,1354,1.0,1900-01-01 23:20:00,1900-01-01 23:25:00,1,0,0,28,10.6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,23,no식사,1,0
665,997,997,1356,1.0,1900-01-01 21:30:00,1900-01-01 21:45:00,3,0,0,43,19.6,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,21,식사,0,1
666,998,998,1358,1.0,1900-01-01 18:20:00,1900-01-01 18:35:00,3,0,0,15,12.3,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,18,식사,0,1
667,1000,1000,1363,1.0,1900-01-01 15:25:00,1900-01-01 15:35:00,3,0,0,15,7.8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,15,no식사,1,0
668,1002,1002,1365,2.0,1900-01-01 18:35:00,1900-01-01 18:45:00,6,1,0,39,21.9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,18,식사,0,1
669,1003,1003,1366,1.0,1900-01-01 08:25:00,1900-01-01 08:35:00,1,0,0,25,2.2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,8,no식사,1,0
670,1005,1005,1369,1.0,1900-01-01 18:50:00,1900-01-01 19:00:00,5,1,0,32,29.1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,18,식사,0,1
671,1006,1006,1370,1.0,1900-01-01 22:25:00,1900-01-01 22:30:00,1,0,0,24,23.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,22,no식사,1,0
672,1007,1007,1371,1.0,1900-01-01 23:10:00,1900-01-01 23:25:00,6,1,0,18,15.1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,23,no식사,1,0
673,1009,1009,1374,1.0,1900-01-01 17:35:00,1900-01-01 17:50:00,0,0,0,23,24.7,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,17,식사,0,1
674,1010,1010,1377,1.0,1900-01-01 23:50:00,1900-01-01 00:00:00,6,1,0,18,17.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,23,no식사,1,0
675,1011,1011,1379,1.0,1900-01-01 19:50:00,1900-01-01 19:55:00,3,0,0,30,14.5,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,19,식사,0,1
676,1012,1012,1380,1.0,1900-01-01 19:00:00,1900-01-01 19:15:00,3,0,0,34,35.1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,19,식사,0,1
677,1013,1013,1381,1.0,1900-01-01 20:35:00,1900-01-01 20:40:00,5,1,0,28,6.6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,20,식사,0,1
678,1014,1014,1384,1.0,1900-01-01 18:20:00,1900-01-01 18:35:00,1,0,0,29,8.4,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,18,식사,0,1
679,1015,1015,1385,1.0,1900-01-01 17:50:00,1900-01-01 17:55:00,6,1,0,23,28.6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,17,식사,0,1
680,1016,1016,1387,1.0,1900-01-01 21:15:00,1900-01-01 21:30:00,3,0,0,31,8.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21,식사,0,1
681,1017,1017,1388,1.0,1900-01-01 11:25:00,1900-01-01 11:30:00,6,1,0,27,2.1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,11,식사,0,1
682,1018,1018,1389,1.0,1900-01-01 08:50:00,1900-01-01 09:05:00,6,1,0,26,1.7,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,8,no식사,1,0
683,1023,1023,1394,1.0,1900-01-01 17:35:00,1900-01-01 17:45:00,2,0,0,32,34.7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,17,식사,0,1
684,1025,1025,1396,1.0,1900-01-01 22:30:00,1900-01-01 22:40:00,4,0,0,22,30.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,no식사,1,0
685,1026,1026,1397,1.0,1900-01-01 16:00:00,1900-01-01 16:05:00,5,1,0,20,13.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,16,no식사,1,0
686,1028,1028,1399,1.0,1900-01-01 20:40:00,1900-01-01 20:55:00,6,1,0,16,8.8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,20,식사,0,1
687,1030,1030,1403,1.0,1900-01-01 17:10:00,1900-01-01 17:20:00,2,0,0,21,12.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,17,식사,0,1
688,1031,1031,1407,1.0,1900-01-01 22:50:00,1900-01-01 22:55:00,3,0,0,17,23.3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,22,no식사,1,0
689,1033,1033,1409,1.0,1900-01-01 19:00:00,1900-01-01 19:10:00,1,0,0,22,14.5,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,19,식사,0,1
690,1035,1035,1411,1.0,1900-01-01 18:15:00,1900-01-01 18:30:00,5,1,0,22,19.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,18,식사,0,1
691,1036,1036,1412,1.0,1900-01-01 19:25:00,1900-01-01 19:40:00,0,0,0,10,6.9,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,19,식사,0,1
692,1037,1037,1416,2.0,1900-01-01 23:30:00,1900-01-01 23:35:00,4,0,0,34,12.7,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,23,no식사,1,0
693,1039,1039,1418,1.0,1900-01-01 09:10:00,1900-01-01 09:15:00,2,0,0,19,4.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,9,no식사,1,0
694,1040,1040,1419,1.0,1900-01-01 22:00:00,1900-01-01 22:15:00,5,1,0,20,17.6,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,22,no식사,1,0
695,1041,1041,1420,2.0,1900-01-01 20:30:00,1900-01-01 20:40:00,0,0,0,43,23.0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,20,식사,0,1
696,1042,1042,1421,1.0,1900-01-01 17:35:00,1900-01-01 17:40:00,4,0,0,16,23.0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,17,식사,0,1
697,1044,1044,1423,1.0,1900-01-01 20:20:00,1900-01-01 20:25:00,4,0,0,34,35.9,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,20,식사,0,1
698,1047,1047,1426,1.0,1900-01-01 23:40:00,1900-01-01 23:55:00,2,0,0,28,25.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,23,no식사,1,0
699,1049,1049,1428,1.0,1900-01-01 19:45:00,1900-01-01 20:00:00,3,0,0,41,20.1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,19,식사,0,1
700,1050,1050,1429,1.0,1900-01-01 11:00:00,1900-01-01 11:15:00,0,0,0,20,2.7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,11,식사,0,1
701,1051,1051,1430,1.0,1900-01-01 22:15:00,1900-01-01 22:20:00,6,1,0,16,19.2,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,22,no식사,1,0
702,1052,1052,1431,1.0,1900-01-01 21:55:00,1900-01-01 22:05:00,1,0,0,34,19.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,21,식사,0,1
703,1053,1053,1432,1.0,1900-01-01 22:50:00,1900-01-01 23:00:00,3,0,0,19,11.8,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,22,no식사,1,0
704,1055,1055,1434,1.0,1900-01-01 22:15:00,1900-01-01 22:30:00,3,0,0,26,12.6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,22,no식사,1,0
705,1057,1057,1436,1.0,1900-01-01 11:15:00,1900-01-01 11:30:00,3,0,0,32,1.9,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,11,식사,0,1
706,1060,1060,1439,1.0,1900-01-01 14:00:00,1900-01-01 14:10:00,4,0,0,32,8.5,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,14,식사,0,1
707,1062,1062,1441,2.0,1900-01-01 19:45:00,1900-01-01 20:00:00,6,1,0,43,33.1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,19,식사,0,1
708,1063,1063,1443,1.0,1900-01-01 23:15:00,1900-01-01 23:20:00,6,1,0,29,19.5,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,23,no식사,1,0
709,1064,1064,1444,1.0,1900-01-01 10:25:00,1900-01-01 10:30:00,5,1,0,19,2.9,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,10,no식사,1,0
710,1066,1066,1447,1.0,1900-01-01 18:35:00,1900-01-01 18:40:00,5,1,0,43,21.4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,18,식사,0,1
711,1068,1068,1449,1.0,1900-01-01 17:20:00,1900-01-01 17:35:00,3,0,0,16,12.7,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,17,식사,0,1
712,1070,1070,1451,1.0,1900-01-01 21:20:00,1900-01-01 21:25:00,4,0,0,30,13.7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,21,식사,0,1
713,1071,1071,1452,1.0,1900-01-01 08:35:00,1900-01-01 08:50:00,0,0,0,17,2.3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,8,no식사,1,0
714,1072,1072,1453,1.0,1900-01-01 10:50:00,1900-01-01 11:05:00,1,0,0,16,4.4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,10,no식사,1,0
715,1073,1073,1454,1.0,1900-01-01 12:20:00,1900-01-01 12:35:00,1,0,0,13,7.6,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,12,식사,0,1
716,1074,1074,1455,1.0,1900-01-01 19:15:00,1900-01-01 19:30:00,1,0,0,40,22.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19,식사,0,1
717,1076,1076,1459,1.0,1900-01-01 08:50:00,1900-01-01 08:55:00,5,1,0,19,2.2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,8,no식사,1,0
718,1078,1078,1462,1.0,1900-01-01 19:25:00,1900-01-01 19:40:00,0,0,0,34,23.3,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,19,식사,0,1
719,1083,1083,1468,1.0,1900-01-01 21:40:00,1900-01-01 21:45:00,4,0,1,39,24.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,21,식사,0,1
720,1084,1084,1470,1.0,1900-01-01 20:35:00,1900-01-01 20:45:00,2,0,0,29,13.7,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,20,식사,0,1
721,1086,1086,1473,1.0,1900-01-01 08:50:00,1900-01-01 08:55:00,3,0,0,29,2.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8,no식사,1,0
722,1087,1087,1474,3.0,1900-01-01 17:10:00,1900-01-01 17:15:00,1,0,0,43,28.0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,17,식사,0,1
723,1088,1088,1476,1.0,1900-01-01 22:20:00,1900-01-01 22:25:00,0,0,0,31,20.7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,22,no식사,1,0
724,1090,1090,1478,1.0,1900-01-01 21:50:00,1900-01-01 22:05:00,5,1,0,28,18.6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21,식사,0,1
725,1091,1091,1479,1.0,1900-01-01 08:40:00,1900-01-01 08:55:00,0,0,0,11,6.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,8,no식사,1,0
726,1092,1092,1480,1.0,1900-01-01 20:15:00,1900-01-01 20:20:00,3,0,0,26,49.3,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,20,식사,0,1
727,1093,1093,1481,1.0,1900-01-01 18:00:00,1900-01-01 18:15:00,5,1,0,20,8.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,18,식사,0,1
728,1094,1094,1482,1.0,1900-01-01 23:15:00,1900-01-01 23:20:00,4,0,1,37,25.6,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,23,no식사,1,0
729,1096,1096,1484,1.0,1900-01-01 15:10:00,1900-01-01 15:15:00,3,0,0,18,7.3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,15,no식사,1,0
730,1097,1097,1485,1.0,1900-01-01 22:55:00,1900-01-01 23:05:00,0,0,0,24,23.1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,22,no식사,1,0
731,1098,1098,1486,1.0,1900-01-01 00:00:00,1900-01-01 00:15:00,6,1,0,27,24.7,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,no식사,1,0
732,1100,1100,1489,1.0,1900-01-01 10:50:00,1900-01-01 11:05:00,0,0,0,18,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,no식사,1,0
733,1101,1101,1490,1.0,1900-01-01 20:40:00,1900-01-01 20:45:00,6,1,0,50,15.4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,20,식사,0,1
734,1102,1102,1491,1.0,1900-01-01 23:50:00,1900-01-01 00:00:00,6,1,0,34,14.2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,no식사,1,0
735,1103,1103,1492,2.0,1900-01-01 22:45:00,1900-01-01 22:50:00,5,1,0,41,21.3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,22,no식사,1,0
736,1104,1104,1493,1.0,1900-01-01 23:30:00,1900-01-01 23:40:00,5,1,0,22,19.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,23,no식사,1,0
737,1105,1105,1494,1.0,1900-01-01 21:50:00,1900-01-01 21:55:00,3,0,0,34,10.4,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,21,식사,0,1
738,1106,1106,1495,1.0,1900-01-01 20:55:00,1900-01-01 21:05:00,4,0,0,34,18.3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,20,식사,0,1
739,1108,1108,1499,1.0,1900-01-01 11:20:00,1900-01-01 11:30:00,5,1,0,33,2.2,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,11,식사,0,1
740,1111,1111,1503,2.0,1900-01-01 12:30:00,1900-01-01 12:45:00,1,0,0,52,8.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,12,식사,0,1
741,1112,1112,1504,1.0,1900-01-01 23:10:00,1900-01-01 23:25:00,0,0,0,19,25.4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,23,no식사,1,0
742,1113,1113,1505,1.0,1900-01-01 18:15:00,1900-01-01 18:30:00,4,0,0,40,21.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,18,식사,0,1
743,1115,1115,1509,1.0,1900-01-01 22:45:00,1900-01-01 22:50:00,6,1,0,25,8.4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,22,no식사,1,0
744,1116,1116,1511,1.0,1900-01-01 15:10:00,1900-01-01 15:20:00,3,0,0,22,10.9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,15,no식사,1,0
745,1117,1117,1512,1.0,1900-01-01 17:30:00,1900-01-01 17:40:00,1,0,0,29,9.5,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,17,식사,0,1
746,1118,1118,1517,1.0,1900-01-01 19:00:00,1900-01-01 19:05:00,2,0,0,25,6.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,19,식사,0,1
747,1119,1119,1518,1.0,1900-01-01 21:40:00,1900-01-01 21:45:00,3,0,0,23,25.8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,21,식사,0,1
748,1121,1121,1521,1.0,1900-01-01 16:20:00,1900-01-01 16:25:00,6,1,0,28,10.9,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,16,no식사,1,0
749,1122,1122,1522,1.0,1900-01-01 21:55:00,1900-01-01 22:00:00,6,1,0,31,7.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,21,식사,0,1
750,1123,1123,1523,1.0,1900-01-01 22:40:00,1900-01-01 22:45:00,2,0,0,24,28.6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,22,no식사,1,0
751,1124,1124,1524,1.0,1900-01-01 23:35:00,1900-01-01 23:40:00,3,0,0,24,12.1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,23,no식사,1,0
